,per_hour_hood_data_count,occupancy,min_lab_cfm,min_hood_cfm,min_additional_hood_cfm,min_possible_lab_cfm,calc_hood_cfm,stream_hood_cfm,stream_and_calc_hood_cfm_std,stream_and_calc_hood_cfm_mean,calc_total_lab_cfm,stream_total_lab_cfm,calc_excess_cfm,stream_excess_cfm
2013-10-24 20:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,299.1152266666666,87.76271842450538,237.0576133333333,443.05000000000007,443.05000000000007,0.0,0
2013-10-24 21:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-24 22:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-24 23:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 00:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-25 02:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 03:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-25 04:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-25 05:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-25 06:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 07:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 08:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 09:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 10:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,299.23294222222216,87.84595589208979,237.11647111111108,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 11:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 12:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.9386533333333,87.63786222312874,236.96932666666666,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 13:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 14:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 15:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 16:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 17:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 18:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 19:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 20:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 21:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-25 22:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-25 23:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,299.4683733333333,88.01243082725885,237.23418666666666,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 00:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 01:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-26 02:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 03:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-26 04:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 05:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-26 06:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 07:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-26 08:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 09:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 10:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 11:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,299.1152266666666,87.76271842450538,237.0576133333333,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 12:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 13:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 14:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 15:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 16:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 17:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 18:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 19:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 20:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-26 21:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-26 22:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-26 23:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-27 00:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-27 01:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-27 10:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 11:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 12:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 13:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 14:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 15:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 16:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 18:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 19:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 20:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-27 21:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-27 22:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-27 23:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 00:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-28 01:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-28 02:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-28 03:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-28 04:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 05:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-28 06:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-28 07:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 08:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 10:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 11:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 12:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 13:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 14:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 15:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 16:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 17:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 18:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 19:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 20:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-28 21:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-28 22:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,299.02693999999997,87.70029032381709,237.01346999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-28 23:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-29 00:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 01:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,299.2329422222222,87.84595589208995,237.1164711111111,322.70000000000005,322.70000000000005,0.0,0
2013-10-29 02:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 03:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 04:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 05:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-29 06:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 07:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-29 08:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 09:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 10:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 11:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 12:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,299.29179999999997,87.88757462588211,237.14589999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 13:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 14:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 15:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 16:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 17:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,299.29179999999997,87.88757462588211,237.14589999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 18:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 19:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 20:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,299.82151999999996,88.26214323001227,237.41075999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-29 21:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-29 22:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-29 23:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-30 00:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-30 01:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-30 02:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-30 03:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-30 04:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-30 05:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-30 06:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-30 07:00:00-05:00,1,False,322.70000000000005,175.0,0,322.70000000000005,175.0,298.76207999999997,87.51300602175202,236.88103999999998,322.70000000000005,322.70000000000005,0.0,0
2013-10-30 08:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-30 10:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-30 11:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-30 12:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-30 13:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
2013-10-30 14:00:00-05:00,1,True,443.05000000000007,175.0,0,443.05000000000007,175.0,298.76207999999997,87.51300602175202,236.88103999999998,443.05000000000007,443.05000000000007,0.0,0
